movie_title,movie_id,metascore,userscore,runtime,whole_cast_meta,principle_cast_meta,supporting_cast_meta,director_meta,writer_meta,producer_meta,principle_cast_user,supporting_cast_user,writers_user,whole_cast_user,director_user,producer_user,rls_season,rls_time_of_month,mpaa,genre,language,production_companies
Play It to the Bone,27837,32,2.3,124.0,56.9833333333333333,56.4953703703703704,56.6709523809523810,56.1000000000000000,63.1428571428571429,46.8095238095238095,7.155952380952381,7.393280423280424,7.6000000000000005,7.402231404958678,8.0,6.966666666666666,Winter,End,R,"Drama,                                          Sport,                                          Comedy",English,Touchstone Pictures
Godzilla,27839,32,4.8,139.0,55.2436868686868687,55.2935606060606061,55.3116666666666667,45.3333333333333333,66.6333333333333333,58.0925925925925926,7.258095238095238,7.698500000000001,8.016666666666666,7.5858297258297265,7.233333333333334,7.149074074074073,Spring,Middle,PG13,"Action,                                          Sci-Fi,                                          Thriller,                                          Horror","English, French, Spanish, Russian, Japanese",TriStar Pictures
The Fan,27841,32,1.4,116.0,59.4371031746031746,63.2202380952380952,58.8500000000000000,66.3750000000000000,35.0000000000000000,52.4333333333333333,7.4839393939393934,7.981944444444444,7.5,7.715303030303029,7.864285714285714,7.82,Summer,Middle,R,"Drama,                                          Sport,                                          Thriller",English,TriStar Pictures
Artemis Fowl,27849,31,2.7,95.0,56.8073652537938252,56.0584891065709480,57.2922174122174122,65.2777777777777778,60.9125000000000000,47.1986694677871148,6.404503756861963,6.264284220495401,6.741249999999999,6.2834857573988,6.848148148148148,6.42388198757764,Spring,Middle,PG,"Adventure,                                          Sci-Fi,                                          Fantasy,                                          Family","English, Italian",Walt Disney Pictures
Inheritance,27850,31,3.4,111.0,54.3290216727716728,53.2962962962962963,53.9391729797979798,27.0000000000000000,42.8333333333333333,46.6574675324675325,6.428835978835979,6.165571511821511,5.861111111111111,6.171185672514619,5.0,5.903697691197692,Spring,End,NR,"Drama,                                          Mystery,                                          Thriller",English,Southpaw Entertainment (I)
Countdown,27851,31,5.1,90.0,53.4135620915032680,55.7750000000000000,52.3636485042735043,33.4761904761904762,45.2727272727272728,43.5844494047619048,6.414583333333334,6.539670736670737,6.5,6.538561507936508,5.777777777777779,6.287984324164448,Fall,End,PG13,"Thriller,                                          Horror",English,Boies / Schiller Film Group
Night Hunter,27854,31,5.1,98.0,50.1903654738821317,51.7978147347841745,51.2891580577640485,60.8750000000000000,60.0000000000000000,48.6402387391738304,5.989214285714285,6.60304552590267,6.383333333333333,6.444530701754386,6.383333333333333,5.616889880952381,Summer,Beginning,R,"Action,                                          Drama,                                          Mystery,                                          Thriller,                                          Crime",English,Buffalo Gal Pictures
Jacob's Ladder (2019),27855,31,1.3,89.0,50.3918793195108985,55.4365079365079365,50.2794714057871953,37.5000000000000000,46.3437500000000000,53.0804891304347826,6.807671957671957,6.00296176046176,6.033333333333333,6.038168590668591,5.566666666666666,6.361147727272728,Summer,End,R,"Drama,                                          Mystery,                                          Thriller,                                          Horror",English,Gaeta / Rosenzweig Films
Jacob's Ladder,27855,31,1.3,89.0,50.3918793195108985,55.4365079365079365,50.2794714057871953,37.5000000000000000,46.3437500000000000,53.0804891304347826,6.807671957671957,6.00296176046176,6.033333333333333,6.038168590668591,5.566666666666666,6.361147727272728,Summer,End,R,"Drama,                                          Mystery,                                          Thriller,                                          Horror",English,Gaeta / Rosenzweig Films
Hellboy,27856,31,5.5,120.0,51.4518800959614644,57.8527544351073763,51.7460848362164152,61.3333333333333333,61.4444444444444444,46.7612441378066378,6.309616402116402,6.391178127428128,7.272222222222222,6.366564508723601,6.666666666666667,6.113470221136887,Spring,Middle,R,"Action,                                          Adventure,                                          Sci-Fi,                                          Fantasy,                                          Horror","English, German, Spanish, Russian",Lionsgate
I Still See You,27857,31,5.9,98.0,46.9974626068376068,51.0125000000000000,47.0238095238095238,25.8333333333333333,43.6607142857142857,51.3185049019607843,6.378947368421052,5.7398796296296295,5.830357142857142,5.756555944055944,4.2,6.381341991341992,Fall,Middle,PG13,"Thriller,                                          Fantasy",English,Gold Circle Films
Show Dogs,27858,31,1.4,92.0,56.5038248197430915,55.0403645833333333,55.8840024950894516,54.2916666666666667,46.3888888888888889,48.4675133689839572,6.548327149041434,6.51894995838683,6.177777777777777,6.568184930376007,6.554166666666667,5.92874649859944,Spring,Middle,NR,"Action,                                          Adventure,                                          Comedy,                                          Crime,                                          Family",English,Open Road Films (II)
Death Wish,27859,31,7.0,107.0,50.9125192137055491,50.0655769230769231,50.5835119815714456,47.5714285714285714,44.7084239130434783,45.2418688349773394,6.412084560176665,6.061970918515036,6.427569444444445,6.165927847738936,6.179464285714285,5.892377120487168,Winter,Beginning,R,"Action,                                          Drama,                                          Thriller,                                          Crime",English,Paramount Pictures
Fifty Shades Freed,27860,31,3.6,105.0,49.2096837341402559,50.1509523809523810,49.1174435150407690,52.9000000000000000,48.5333333333333333,49.0806837606837607,6.6282312925170075,5.74276173419766,4.4766666666666675,5.815629432374955,5.877777777777776,5.330153846153848,Winter,Beginning,R,"Drama,                                          Thriller,                                          Romance",English,Universal Pictures
Kill Switch,27863,31,3.9,91.0,50.0498366013071896,55.4000000000000000,50.3472222222222222,66.0000000000000000,66.0000000000000000,48.8178104575163399,7.199999999999999,6.473333333333334,5.6,6.525490196078431,5.6,5.808496732026144,Spring,Middle,R,Sci-Fi,English,FilmNation Entertainment
The Book of Henry,27864,31,4.6,105.0,52.6960570339246810,54.4058659754224270,52.1768313204587714,65.5000000000000000,61.0000000000000000,59.5071076376412345,6.625979262672812,6.502974846504257,6.4,6.54333787435761,7.1,6.932048160173159,Spring,Middle,PG13,"Drama,                                          Thriller,                                          Crime",English,Sidney Kimmel Entertainment
Absolutely Anything,27865,31,6.1,85.0,55.3505623925344272,59.6343074255405957,54.3457516339869281,61.4000000000000000,69.7500000000000000,52.5166666666666667,7.1184875066454,6.5463696655132635,7.743650793650794,6.7087514663985255,6.992,6.472222222222221,Spring,Middle,NR,"Sci-Fi,                                          Comedy","English, French",Premiere Picture
The Disappointments Room,27866,31,2.7,92.0,46.5305079365079365,42.6944444444444445,46.7198412698412698,45.0000000000000000,58.0000000000000000,44.5574074074074074,6.064705882352941,6.132998236331569,8.5,6.131593474426807,5.683333333333334,6.432619047619048,Summer,Beginning,R,"Drama,                                          Thriller,                                          Horror",English,Relativity Media
Fathers and Daughters,27867,31,6.7,116.0,55.2984926530808884,56.7282979797979798,55.0438985088985089,49.5000000000000000,50.1111111111111111,49.8454545454545455,6.629133116883116,6.492277929672667,6.75,6.521889642406672,6.424999999999999,6.117196969696971,Summer,Beginning,R,Drama,English,Voltage Pictures
ma ma,27868,31,5.0,111.0,54.0823529411764706,56.3586956521739131,54.5369318181818182,65.0000000000000000,65.0000000000000000,71.0000000000000000,7.665217391304347,7.060952380952382,7.4,7.21952861952862,7.4,7.0,Spring,Middle,R,Drama,Spanish,Instituto de Crédito Oficial (ICO)
Get a Job,27869,31,5.0,83.0,51.3498351117497280,54.0226190476190476,51.1928258145363409,67.5000000000000000,67.5000000000000000,62.4666666666666667,6.643551587301587,6.094550109401218,7.2,6.121481844563562,7.2,6.930520833333333,Spring,End,R,Comedy,English,CBS Films
Love the Coopers,27870,31,4.9,107.0,52.6290185011783231,55.2243723466549554,52.5757580382580382,39.7500000000000000,46.7147727272727273,54.8688141923436041,6.7797331475785425,6.375057682935972,6.99125,6.422627580723458,6.525,6.501187953995157,Fall,Middle,PG13,Comedy,English,CBS Films
Before We Go,27871,31,7.4,95.0,46.5832394606588155,46.1296296296296296,46.6855921855921856,49.7500000000000000,37.3095238095238095,44.4849468713105077,6.659259259259259,6.928676878676879,6.841025641025641,6.934895033282129,6.916666666666667,6.781398399580217,Summer,Beginning,PG13,"Drama,                                          Comedy,                                          Romance",English,Wonderland Sound and Vision
Hot Pursuit,27873,31,4.0,87.0,47.0904679851738675,57.0432900432900433,46.8228983516483516,59.6250000000000000,45.1111111111111111,55.5000000000000000,6.6428571428571415,6.3003272005772,5.927777777777778,6.286235667600373,6.6875,7.0680555555555555,Spring,Beginning,PG13,"Action,                                          Comedy,                                          Crime","English, Spanish",New Line Cinema
The Lazarus Effect,27874,31,4.8,83.0,56.0969618616677440,56.2400000000000000,55.7790997464074387,71.4000000000000000,49.7857142857142857,50.9156060606060606,6.625333333333335,6.5224381868131855,7.192857142857143,6.555257936507936,6.93,6.325297619047619,Winter,End,PG13,"Thriller,                                          Horror",English,Lionsgate
Dying of the Light,27876,31,3.2,94.0,66.6059762308998302,70.0125000000000000,63.7415584415584416,46.7656250000000000,53.5630252100840336,44.0785714285714286,7.529121376811594,6.816515151515152,6.603896103896104,6.988368421052632,7.12375,5.9797619047619035,Fall,Beginning,R,"Drama,                                          Thriller","English, Arabic, Romanian",TinRes Entertainment
Murder of a Cat,27877,31,2.5,101.0,52.9221132897603486,56.5801020408163265,52.5099426807760141,65.0000000000000000,67.4375000000000000,50.6388888888888889,7.4192857142857145,6.532986784457372,8.350000000000001,6.62311174023977,8.0,6.713888888888889,Fall,Beginning,NR,"Thriller,                                          Comedy",English,Seine Pictures
Hit by Lightning,27878,31,4.5,89.0,53.0654761904761905,54.5000000000000000,52.1190476190476190,32.0000000000000000,37.0000000000000000,50.1666666666666667,6.733333333333333,6.467777777777777,4.5,6.5555555555555545,3.7,5.6,Fall,End,NR,"Comedy,                                          Romance,                                          Crime",English,Zed Filmworks
Teenage Mutant Ninja Turtles,27879,31,5.1,101.0,52.8317809430712656,50.1847069597069597,53.3816821794381402,42.7045454545454545,51.4722222222222222,42.3162911363375760,6.7720772283272295,6.562950440364232,6.844444444444444,6.60144774748098,5.765151515151516,6.362485666781333,Summer,Beginning,PG13,"Action,                                          Adventure,                                          Sci-Fi,                                          Fantasy,                                          Comedy,                                          Animation",English,Paramount Pictures
Blended,27880,31,5.3,117.0,46.8682817908308104,42.1199259259259259,46.1660816035816036,56.0000000000000000,30.6750000000000000,40.1919857561793046,5.690104669887278,6.203584656084656,5.503392857142858,6.259373254060752,6.758333333333334,6.061449448401061,Spring,End,PG13,Comedy,English,Karz Entertainment
Tyler Perry's The Single Moms Club,27881,31,2.6,111.0,47.7115896358543417,51.2698412698412698,47.5782623224728488,44.5714285714285714,44.0000000000000000,43.0134803921568627,6.3537037037037045,6.219498291182501,5.833333333333333,6.187696600274725,5.742857142857142,5.630497198879552,Winter,Middle,PG13,"Drama,                                          Comedy",English,Lionsgate
Vampire Academy,27883,31,5.9,104.0,51.8906562668101130,44.4407051282051282,53.8898148148148148,37.8125000000000000,46.9166666666666667,53.8982916076208471,6.052083333333334,6.706313131313131,6.116666666666667,6.547438431134083,5.80625,6.95514644306311,Winter,Beginning,PG13,"Action,                                          Mystery,                                          Fantasy,                                          Horror,                                          Comedy",English,Kintop Pictures
Charlie Countryman,27885,31,6.5,108.0,50.0526617889620986,55.8415038665038665,48.3935762766645120,40.6250000000000000,44.7500000000000000,55.4868452380952381,6.876119251119251,6.70060033308195,5.775,6.630669889975116,5.8125,6.613795656724228,Fall,Middle,R,"Action,                                          Drama,                                          Thriller,                                          Comedy,                                          Romance","English, Romanian",Bona Fide Productions
Texas Chainsaw 3D,27886,31,4.5,92.0,41.8125000000000000,52.7500000000000000,36.2500000000000000,37.2500000000000000,35.2666666666666667,36.6750151240169389,7.2,6.825,6.146666666666666,7.092857142857143,6.95,6.093165266106443,Winter,Beginning,R,Horror,NaN,Lionsgate
Red Dawn,27887,31,4.4,93.0,49.6725420875420875,47.8333333333333333,51.8940759637188209,54.2833333333333333,58.8525641025641026,45.4120710784313726,6.129166666666667,6.959673382173383,7.644444444444444,6.7371753246753245,7.616666666666667,6.655416666666667,Fall,End,PG13,Action,"English, Korean",Metro-Goldwyn-Mayer (MGM)
House at the End of the Street,27889,31,5.3,101.0,55.7700922266139657,56.0538461538461539,54.3696969696969697,61.5000000000000000,45.0000000000000000,50.0268529411764706,6.866111111111111,7.051212121212121,6.8,7.0533057851239676,7.25,7.028375451998983,Summer,End,PG13,"Thriller,                                          Horror",English,Relativity Media
That's My Boy,27891,31,4.9,116.0,49.0412720959595960,43.2847222222222222,49.4989853896103896,48.2500000000000000,41.0930555555555556,43.9609375000000000,6.4664285714285725,6.776743478743479,6.371180555555555,6.823225028058361,7.2125,6.122972470238095,Spring,Middle,R,Comedy,English,Columbia Pictures
Battlefield America,27892,31,1.5,106.0,48.5224867724867725,37.6000000000000000,50.9351851851851852,37.0000000000000000,37.0000000000000000,18.0000000000000000,6.166666666666667,6.612962962962963,6.4,6.515185185185185,6.4,2.6,Spring,Beginning,PG13,"Drama,                                          Musical",English,Brian & Barrett Pictures
This Means War,27896,31,6.1,98.0,50.0275259077581059,52.3846872082166200,48.7899788901067673,51.4166666666666667,48.2250000000000000,43.3356450237327980,6.773214285714286,6.816746456158221,6.815,6.859142416225748,6.633333333333333,6.764272343817797,Winter,Middle,R,"Action,                                          Comedy,                                          Romance",English,Robert Simonds Productions
Dylan Dog: Dead of Night,27900,31,5.1,107.0,50.4532634032634033,50.0200000000000000,50.4798701298701299,38.5000000000000000,35.5000000000000000,49.0849939613526570,7.085,6.598959330143541,6.425,6.627867132867133,7.1,5.8514880952380945,Spring,End,PG13,"Mystery,                                          Thriller,                                          Horror",English,Hyde Park Films
Cop Out,27905,31,5.0,107.0,55.4882917806830850,48.8267857142857143,57.2516666666666667,57.3750000000000000,37.1875000000000000,48.7466666666666667,7.255416666666665,6.572641325536062,6.574999999999999,6.810203634085212,7.95,5.9911111111111115,Winter,End,R,"Action,                                          Comedy,                                          Crime",English,Warner Bros. Pictures
Surveillance,27906,31,5.5,97.0,57.9272959183673469,51.9444444444444445,59.4553571428571429,46.7000000000000000,34.7777777777777778,46.4194444444444445,6.66,7.352678571428571,6.422222222222222,7.2674587912087905,7.275,6.386111111111112,Summer,End,R,"Drama,                                          Mystery,                                          Thriller,                                          Crime",English,Canadian Film or Video Production Tax Credit (CPTC)
An American Affair,27907,31,8.0,93.0,45.2282407407407407,44.4500000000000000,44.0396825396825397,29.0000000000000000,29.0000000000000000,65.5833333333333333,7.220000000000001,7.244484126984126,4.6,6.9438227513227515,4.6,7.5874999999999995,Winter,End,R,Drama,English,Astrakan Films
The Mummy: Tomb of the Dragon Emperor,27911,31,3.7,112.0,57.9387643946467476,65.7938205585264409,51.6187500000000000,44.8750000000000000,51.9666666666666667,53.1505050505050505,7.014509440139693,6.713750000000001,7.463611111111111,6.801427015250545,6.1875,6.5508950617283945,Summer,Beginning,PG13,"Action,                                          Adventure,                                          Thriller,                                          Fantasy","English, Mandarin, Sanskrit",Giant Studios
Perfect Stranger,27914,31,4.9,109.0,54.9702705627705628,53.6555823209049015,55.6580128205128205,58.1250000000000000,44.3333333333333333,49.4452861952861953,7.056812945119396,6.6275,3.7,6.718452380952381,6.414285714285714,7.529924242424243,Spring,Middle,R,"Drama,                                          Mystery,                                          Thriller,                                          Crime",English,Revolution Studios
Gray Matters,27915,31,7.2,96.0,52.0598370927318296,54.4129273504273504,50.0721778221778222,68.7500000000000000,57.2000000000000000,54.1118421052631579,6.644166666666667,6.055604395604395,5.333333333333333,6.112396284271284,7.262499999999999,7.288048245614036,Winter,End,PG13,"Comedy,                                          Romance",English,Bob Yari Productions
Silent Hill,27917,31,7.9,125.0,49.5972727272727273,54.0266666666666667,49.6508333333333333,53.5000000000000000,63.7500000000000000,43.2408718766613504,7.795999999999999,7.061666666666667,7.6125,7.049952963702966,6.35,6.395373737373737,Spring,End,R,"Drama,                                          Mystery,                                          Thriller,                                          Fantasy,                                          Horror",English,Davis-Films
In the Mix,27918,31,2.0,95.0,46.2123015873015873,47.1833333333333333,45.4166666666666667,39.2500000000000000,72.5000000000000000,46.9971988795518207,7.608333333333333,7.335416666666666,8.2,7.435119047619047,6.6875,7.325882352941176,Fall,End,PG13,"Comedy,                                          Romance,                                          Crime,                                          Music",English,Lions Gate Films
The Honeymooners,27920,31,3.5,90.0,52.4886002886002886,52.5861162646876933,52.0660173160173160,58.7500000000000000,46.4583333333333333,47.2656250000000000,6.423333333333333,6.710281385281385,6.527083333333334,6.732826895326895,7.475,7.146428571428572,Spring,Beginning,PG13,"Drama,                                          Comedy,                                          Romance,                                          Family",English,Paramount Pictures
Monster-in-Law,27922,31,6.8,101.0,44.4718253968253968,46.0681818181818182,43.4772727272727273,55.5000000000000000,67.0000000000000000,45.4722222222222222,6.618614718614718,7.453030303030302,8.8,7.154345238095238,7.8999999999999995,6.670952380952381,Spring,Middle,PG13,"Comedy,                                          Romance",English,New Line Cinema
Cursed,27923,31,8.7,97.0,51.1308827624617098,52.9880952380952381,47.9404761904761905,46.4230769230769231,55.5757575757575758,49.3236034399827503,7.113333333333333,6.898061224489796,6.731060606060606,7.099704326174915,4.45,7.7801862166055065,Winter,End,PG13,"Thriller,                                          Fantasy,                                          Horror,                                          Comedy",English,Dimension Films
First Daughter,27925,31,6.5,106.0,46.6817460317460318,52.3111111111111111,49.0458333333333333,42.0000000000000000,50.2500000000000000,43.4761904761904762,7.234537037037037,6.975952380952381,5.525,6.760944444444443,7.3,7.484090909090909,Fall,End,PG,"Drama,                                          Comedy,                                          Romance","English, French",Regency Enterprises
Envy,27926,31,2.1,99.0,49.4488304093567251,52.2664473684210526,48.9956140350877193,62.0333333333333333,63.5000000000000000,54.8273906485671192,7.5418589743589735,6.989583333333332,7.25,7.098377976190476,7.719230769230769,7.5,Spring,End,PG13,Comedy,English,Columbia Pictures
The Life of David Gale,27930,31,6.8,130.0,57.6676640353110941,63.7509157509157509,58.7656926406926407,46.6969696969696970,57.7500000000000000,49.3389610389610390,7.217738095238095,7.265173160173159,7.566666666666666,7.218483435756162,8.288888888888888,7.0486080586080595,Winter,End,R,"Drama,                                          Thriller,                                          Crime","English, Spanish",Universal Pictures
National Security,27931,31,4.8,88.0,48.6661461554318697,51.2722883597883598,52.6686813186813187,38.0000000000000000,40.0000000000000000,43.8979365079365079,7.220185185185185,7.48841158841159,2.8,7.449549319727891,8.01,7.213222222222221,Winter,Middle,PG13,"Action,                                          Thriller,                                          Comedy,                                          Crime",English,Columbia Pictures Corporation
Life or Something Like It,27934,31,4.3,103.0,50.2442673992673993,56.6833333333333333,51.1306818181818182,54.3333333333333334,50.8750000000000000,49.6460150193798450,6.926666666666667,7.056,7.300000000000001,6.990952380952382,7.133333333333333,7.073665865384616,Spring,End,PG13,"Comedy,                                          Romance",English,Regency Enterprises
Antitrust,27936,31,8.7,109.0,51.9502645502645503,48.2449494949494950,52.0851851851851852,59.9444444444444444,62.4444444444444444,55.3687500000000000,6.575333333333333,6.5600000000000005,6.6000000000000005,6.652407407407408,6.266666666666666,6.735289115646259,Winter,Middle,PG13,"Drama,                                          Thriller",English,Epsilon Motion Pictures
Lucky Numbers,27938,31,4.5,105.0,53.6824167791273054,54.3356140350877193,52.6193362193362193,51.0625000000000000,46.5555555555555556,46.1880341880341880,7.102083333333333,7.559725829725831,7.033333333333334,7.434884004884006,7.21875,6.699716553287982,Fall,End,R,"Comedy,                                          Crime",English,Paramount Pictures
Gossip,27939,31,1.0,90.0,48.4791666666666667,47.6666666666666667,53.4305555555555556,56.7272727272727273,61.9333333333333333,46.3055555555555556,6.291666666666667,6.9444444444444455,7.816666666666667,6.175000000000001,6.545,6.191111111111113,Spring,End,R,"Drama,                                          Mystery,                                          Thriller","English, Italian",Warner Bros. Pictures
New Rose Hotel,27941,31,7.3,93.0,61.7061011904761905,60.4944444444444444,62.2962962962962963,66.7500000000000000,76.5000000000000000,65.1666666666666667,6.528703703703703,6.602083333333333,8.25,6.804439775910365,6.4,7.542857142857144,Fall,Beginning,R,"Sci-Fi,                                          Drama,                                          Mystery",English,Edward R. Pressman Film
The Big Hit,27944,31,1.1,91.0,54.9057051282051282,56.1879058441558442,54.4416666666666667,75.7500000000000000,80.0000000000000000,60.8333333333333334,6.554166666666666,7.109166666666667,8.7,7.082716049382717,6.933333333333334,7.883333333333335,Spring,End,R,"Action,                                          Thriller,                                          Comedy,                                          Crime",English,TriStar Pictures
An American Werewolf in Paris,27945,31,5.2,105.0,55.0555555555555556,70.1666666666666667,47.5000000000000000,48.4545454545454545,44.8333333333333334,41.6666666666666667,8.35,7.275,7.966666666666666,7.633333333333334,7.7,7.8,Fall,End,R,"Thriller,                                          Horror,                                          Comedy,                                          Romance","English, French",Canal+
Jack,27946,31,7.8,113.0,48.3375000000000000,49.0559210526315790,54.7777777777777778,73.2727272727272727,79.1111111111111111,61.4166666666666667,7.097777777777778,8.31111111111111,8.4875,7.502083333333332,8.39090909090909,8.068461538461538,Summer,Beginning,PG13,"Drama,                                          Fantasy,                                          Comedy","English, Spanish",Hollywood Pictures
Happy Gilmore,27947,31,8.2,92.0,50.7489583333333333,50.6354166666666667,52.6928571428571429,35.5000000000000000,16.0000000000000000,40.8333333333333334,7.192857142857142,7.21904761904762,6.5,7.2440476190476195,7.8,7.083333333333334,Winter,Middle,PG13,"Sport,                                          Comedy,                                          Romance",English,Universal Pictures
Highlander II: The Quickening,27948,31,3.0,91.0,56.5547101449275362,53.3675324675324675,63.7333333333333333,36.5000000000000000,41.3333333333333333,28.5000000000000000,7.496250000000001,8.100000000000001,7.8,7.6106862745098045,7.6,7.6,Fall,Beginning,PG13,"Action,                                          Adventure,                                          Sci-Fi,                                          Thriller,                                          Fantasy",English,Davis-Panzer Productions
The Presidio,27950,31,6.0,97.0,56.6940170940170940,56.4862851573377889,63.1083333333333333,49.6000000000000000,41.0000000000000000,63.0833333333333333,7.277163461538461,7.568333333333334,7.0,7.338095238095239,6.9,7.9125,Spring,Beginning,R,"Action,                                          Mystery,                                          Thriller,                                          Crime",English,Paramount Pictures
After,27962,30,4.7,105.0,45.6500721500721501,44.7291666666666667,45.7672176308539945,46.6666666666666667,34.0000000000000000,47.9152791461412151,6.091666666666667,5.594944444444444,6.3,5.5953333333333335,5.105555555555556,5.505547879075656,Spring,Middle,PG13,"Drama,                                          Romance",English,Voltage Pictures
Slender Man,27964,30,2.3,93.0,51.3131787802840435,50.4305555555555556,51.0796092796092796,55.0000000000000000,60.1634615384615385,47.0027417027417027,6.1180555555555545,5.909391025641026,6.75,5.9446773182957395,6.75,6.218564213564214,Summer,Beginning,PG13,"Mystery,                                          Thriller,                                          Horror",English,Madhouse Entertainment
I Can Only Imagine,27965,30,7.9,110.0,39.6665199788769583,39.5481203007518797,38.3698525159051475,28.3333333333333333,30.2500000000000000,36.3224206349206349,6.464862914862914,5.646947898592635,5.825,5.791232429494626,5.3,5.239682539682541,Winter,Middle,PG,"Drama,                                          Music,                                          Family",English,LD Entertainment
The Outsider,27966,30,6.7,120.0,59.0310405643738977,64.1600000000000000,56.9082056832056832,71.5000000000000000,53.0000000000000000,54.8346560846560847,7.200952380952382,7.0563360881542705,6.411111111111111,7.017954545454546,7.35,6.783333333333334,Winter,Beginning,R,"Drama,                                          Mystery,                                          Thriller,                                          Crime","English, Japanese",Linson Entertainment
Daddy's Home 2,27968,30,5.6,100.0,52.4950444515661907,52.4043344260781235,52.1464149504195271,49.7833333333333333,50.5809523809523810,51.0961602870813397,6.579178743457681,6.420732323232324,6.898333333333333,6.4352857712124525,6.6450000000000005,6.526795739348371,Fall,Beginning,PG13,Comedy,English,Paramount Pictures
The House,27969,30,4.4,88.0,53.7269607879215194,56.8782070707070707,53.2821766817513509,64.3333333333333333,56.4566666666666667,52.0870170300523363,6.33690404040404,6.552716413311043,6.667222222222222,6.544703749700431,7.249999999999999,6.310709975578021,Summer,End,R,Comedy,English,New Line Cinema
Incarnate,27970,30,4.9,91.0,51.7219274791256215,47.9434782608695652,51.9543884220354809,38.0000000000000000,41.5000000000000000,39.4041420118343195,6.030398550724637,6.386617647058824,6.433333333333334,6.389185195609343,5.3999999999999995,5.475155101308947,Fall,Beginning,PG13,"Thriller,                                          Horror",English,IM Global
USS Indianapolis: Men of Courage,27971,30,3.5,128.0,51.5099713569638382,47.2552910052910053,50.7565926370548219,46.1666666666666667,75.0000000000000000,40.2017316017316017,6.448752955082742,6.258864468864469,8.4,6.32595616259584,8.325,5.10806277056277,Fall,Middle,R,"Action,                                          War",English,Hannibal Pictures
Boo! A Madea Halloween,27972,30,4.6,103.0,53.7070105820105820,49.7000000000000000,53.5185185185185185,43.6666666666666667,43.1875000000000000,41.8769841269841270,5.993333333333334,5.82962962962963,5.63125,5.837896825396825,5.533333333333333,5.011904761904762,Fall,End,PG13,"Drama,                                          Horror,                                          Comedy",English,"Tyler Perry Company, The"
Paranormal Activity: The Ghost Dimension,27973,30,3.9,88.0,47.8074514991181658,55.1666666666666667,46.5671296296296296,68.0000000000000000,47.8500000000000000,49.3428030303030303,6.2,5.5099206349206336,5.4,5.577222222222222,5.9,5.9852083333333335,Fall,End,R,Horror,"English, German",Paramount Pictures
Stonewall,27974,30,3.5,129.0,48.7362141129373874,57.4375661375661376,48.7154751294457177,46.3000000000000000,48.6666666666666667,51.0916666666666667,6.599282051282051,6.529494383612032,5.308333333333334,6.534667887667888,6.220000000000001,6.185768398268398,Fall,End,R,"Drama,                                          History,                                          Romance",English,Centropolis Entertainment
Playing It Cool,27978,30,6.7,94.0,51.5050159489633174,51.7320634920634921,50.9343500631921685,47.8333333333333333,43.0000000000000000,44.5000000000000000,6.589407407407406,6.538078036115933,6.5,6.572842583223229,6.844444444444444,6.274242424242424,Spring,Beginning,R,"Comedy,                                          Romance",NaN,Voltage Pictures
Little Boy,27979,30,6.4,106.0,50.5167970953249367,44.1757720748151370,51.1384454567461103,61.5000000000000000,42.5000000000000000,40.9166666666666667,6.076158409491743,6.29504208754209,6.81875,6.292025227858562,7.9,5.970833333333334,Spring,End,PG13,"Drama,                                          Comedy,                                          War",English,Metanoia Films
Kill Me Three Times,27980,30,4.8,90.0,55.3739044289044289,51.7129629629629630,54.9854834054834055,36.0000000000000000,52.3000000000000000,49.9763492063492064,6.370833333333334,6.678096681096681,6.029999999999999,6.656642191142192,4.3,5.898809523809524,Spring,Beginning,NR,"Action,                                          Thriller",English,Parabolic Pictures Inc.
Seventh Son,27981,30,4.1,102.0,52.8005387684789678,52.3047963293061332,52.4519463340891912,55.1666666666666667,56.3392857142857143,55.3585600907029478,6.4413049988253235,6.833285233285233,7.215476190476191,6.771285602624888,7.066666666666666,6.772534013605443,Winter,Beginning,PG13,"Action,                                          Adventure,                                          Fantasy,                                          Family",English,Warner Bros. Pictures
The Boy Next Door,27982,30,5.3,91.0,42.1696428571428571,46.9930555555555556,41.2786324786324786,37.6666666666666667,49.0000000000000000,49.7234848484848485,6.053906250000001,6.1433333333333335,5.8,5.991752136752137,5.616666666666666,6.912952898550723,Winter,End,R,Thriller,English,Universal Pictures
Let's Be Cops,27984,30,6.4,104.0,49.9595107081040585,57.0666666666666667,49.6487232574189096,44.5000000000000000,49.7142857142857143,55.7200000000000000,6.701794871794871,6.068084886128363,7.1000000000000005,6.0946552050772,7.0,7.546666666666667,Summer,Middle,R,"Action,                                          Comedy",English,Twentieth Century Fox Film Corporation
Cabin Fever: Patient Zero,27985,30,4.4,91.0,44.5813492063492064,54.6071428571428572,44.7353174603174603,43.0000000000000000,35.2500000000000000,40.9500000000000000,7.233333333333334,6.852358974358974,4.975,6.767343358395989,4.3,5.974999999999999,Summer,Beginning,NR,"Sci-Fi,                                          Thriller,                                          Horror",English,Indomina Group
Endless Love,27987,30,4.3,104.0,50.1139193795959163,51.9172771672771673,50.4902646502835539,41.0000000000000000,56.7500000000000000,43.6044444444444444,6.3263914656771805,6.308078134845623,7.375,6.267298932951109,6.125,6.267555555555555,Winter,Middle,PG13,"Drama,                                          Romance",English,Universal Pictures
